stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,geometry_point
1850,1850,105 Street & 104 Avenue,,53.546333,-113.502197,1EDM,,0,,POINT (-113.502197 53.546333)
5639,5639,184 Street & 54 Avenue,,53.489409,-113.641865,1EDM,,0,,POINT (-113.641865 53.489409)
2156,2156,Calgary Trail SB & 51 Avenue,,53.488289,-113.495592,1EDM,,0,,POINT (-113.495592 53.488289)
77612,77612,Schonsee Drive & Schonsee Way,,53.632805,-113.460458,1EDM,,0,,POINT (-113.460458 53.632805)
Q5266,,Southgate Station,,53.48575215658972,-113.51672204192582,1EDM,,1,,POINT (-113.51672204192582 53.48575215658972)
5783,5783,187 Street & 87 Avenue,,53.521312,-113.646668,1EDM,,0,,POINT (-113.646668 53.521312)
3783,3783,17 Street & 23 Avenue,,53.454536,-113.368898,1EDM,,0,,POINT (-113.368898 53.454536)
2389,2389,39 Street & 76 Avenue,,53.51246,-113.402018,1EDM,,0,,POINT (-113.402018 53.51246)
4298,4298,109 Street & 32A Avenue,,53.463716,-113.511372,1EDM,,0,,POINT (-113.511372 53.463716)
4159,4159,Terwillegar Drive & Rabbit Hill Road,,53.467909,-113.583069,1EDM,,0,,POINT (-113.583069 53.467909)
S6059,6059,Fir St & Ash St,,53.514241,-113.315539,4SCT,,0,,POINT (-113.315539 53.514241)
5586,5586,167 Street & 80 Avenue,,53.51419,-113.609256,1EDM,,0,,POINT (-113.609256 53.51419)
33000,33000,Maple Way & 39 Avenue,,53.476639,-113.347986,1EDM,,0,,POINT (-113.347986 53.476639)
9444,9444,111 Street & Ellerslie Road SW,,53.42497,-113.519566,1EDM,,0,,POINT (-113.519566 53.42497)
3006,3006,Lakewood 3006,,53.458555,-113.444127,1EDM,,0,,POINT (-113.444127 53.458555)
11338,11338,82 Street & 114 Avenue,,53.564026,-113.467404,1EDM,,0,,POINT (-113.467404 53.564026)
4138,4138,Riverbend Square & Rabbit Hill Road,,53.469481,-113.58629,1EDM,,0,,POINT (-113.58629 53.469481)
9634,9634,156 Street & Windermere Boulevard  SW,,53.433943,-113.592785,1EDM,,0,,POINT (-113.592785 53.433943)
6147,6147,97 Street & Castle Downs Road,,53.62796,-113.492133,1EDM,,0,,POINT (-113.492133 53.62796)
9527,9527,McMillian Way & MacEwan Road SW,,53.429321,-113.531474,1EDM,,0,,POINT (-113.531474 53.429321)
7696,7696,40 Street & 134 Avenue,,53.595012,-113.400539,1EDM,,0,,POINT (-113.400539 53.595012)
7862,7862,27 Street & Clareview Road E Ent nearside,,53.59132,-113.382905,1EDM,,0,,POINT (-113.382905 53.59132)
A0823,0823,Langholm Dr & Lennox Dr,,53.64827,-113.631782,2STA,,0,,POINT (-113.631782 53.64827)
77426,77426,Brintnell Boulevard & 167 Avenue,,53.6281,-113.406,1EDM,,0,,POINT (-113.406 53.6281)
A0535,0535,Nakî Transit Station and Park and Ride,,53.615453,-113.592517,2STA,,0,,POINT (-113.592517 53.615453)
2026,2026,86 Street & 51 Avenue,,53.48874,-113.454355,1EDM,,0,,POINT (-113.454355 53.48874)
2094,2094,59 Street & 106 Avenue,,53.549712,-113.426364,1EDM,,0,,POINT (-113.426364 53.549712)
7463,7463,97 Street & 160 Avenue,,53.621592,-113.491589,1EDM,,0,,POINT (-113.491589 53.621592)
28357,28357,106 Street & 53 Avenue,,53.489646,-113.504491,1EDM,,0,,POINT (-113.504491 53.489646)
3720,3720,Windross Crescent E & 37A Avenue,,53.472496,-113.37013,1EDM,,0,,POINT (-113.37013 53.472496)
1257,1257,103 Street & 122 Avenue,,53.576801,-113.497835,1EDM,,0,,POINT (-113.497835 53.576801)
1340,1340,50 Street & 123 Avenue,,53.578395,-113.419003,1EDM,,0,,POINT (-113.419003 53.578395)
4334,4334,475 Burton Road West,,53.477098,-113.572022,1EDM,,0,,POINT (-113.572022 53.477098)
5186,5186,169 Street & 87 Avenue,,53.51941,-113.611798,1EDM,,0,,POINT (-113.611798 53.51941)
S5144,5144,Main Blvd & Menlo Cr,,53.536647,-113.306172,4SCT,,0,,POINT (-113.306172 53.536647)
E263,E263,South Parkade Entrance,,53.601216,-113.411835,,,2,Q3623,POINT (-113.411835 53.601216)
2500,2500,50 Street & 67 Avenue,,53.502755,-113.418017,1EDM,,0,,POINT (-113.418017 53.502755)
7116,7116,Klarvatten Road & Klarvatten Court,,53.63481,-113.47281,1EDM,,0,,POINT (-113.47281 53.63481)
77327,77327,54 Street & 162 Avenue,,53.623071,-113.41827,1EDM,,0,,POINT (-113.41827 53.623071)
5450,5450,154 Street & 87 Avenue,,53.519525,-113.586747,1EDM,,0,,POINT (-113.586747 53.519525)
7176,7176,64 Street & 157 Avenue,,53.618898,-113.440202,1EDM,,0,,POINT (-113.440202 53.618898)
3179,3179,38 Street & 20 Avenue,,53.451026,-113.400288,1EDM,,0,,POINT (-113.400288 53.451026)
S2158,2158,34 Street & 101 Avenue,,53.541326,-113.394538,4SCT,,0,,POINT (-113.394538 53.541326)
A0459,0459,SWC Ave & Waverly Dr,,53.650343,-113.594498,2STA,,0,,POINT (-113.594498 53.650343)
6856,6856,139 Street & 153 Avenue,,53.614552,-113.559514,1EDM,,0,,POINT (-113.559514 53.614552)
5215,5215,142 Street & 123 Avenue,,53.576813,-113.567049,1EDM,,0,,POINT (-113.567049 53.576813)
7883,7883,50 Street & 144 Avenue,,53.607161,-113.417317,1EDM,,0,,POINT (-113.417317 53.607161)
7046,7046,79 Street & 144 Avenue,,53.606804,-113.462909,1EDM,,0,,POINT (-113.462909 53.606804)
5024,5024,180 Street & 98 Avenue,,53.533433,-113.630536,1EDM,,0,,POINT (-113.630536 53.533433)
6030,6030,Beaumaris Road & Stirling Road,,53.619749,-113.503913,1EDM,,0,,POINT (-113.503913 53.619749)
4593,4593,Saddleback Road & 23 Avenue,,53.454053,-113.526082,1EDM,,0,,POINT (-113.526082 53.454053)
9786,9786,74 Street & 22 Avenue SW,,53.412221,-113.454199,1EDM,,0,,POINT (-113.454199 53.412221)
9288,9288,52 Street & 4 Avenue SW,,53.428714,-113.422236,1EDM,,0,,POINT (-113.422236 53.428714)
A0360,0360,Levasseur Road & Grandin Road,,53.614309,-113.620094,2STA,,0,,POINT (-113.620094 53.614309)
4640,4640,MacTaggart Drive & MacTaggart Place,,53.439862,-113.556225,1EDM,,0,,POINT (-113.556225 53.439862)
5550,5550,156 Street & 107 Avenue,,53.55072,-113.590517,1EDM,,0,,POINT (-113.590517 53.55072)
A0875,0875,Parkwood Dr & Primeau Lane,,53.638997,-113.592715,2STA,,0,,POINT (-113.592715 53.638997)
4073,4073,Terwillegar Drive & Rabbit Hill Road,,53.468046,-113.580269,1EDM,,0,,POINT (-113.580269 53.468046)
6497,6497,127 Street & 167 Avenue,,53.628045,-113.541484,1EDM,,0,,POINT (-113.541484 53.628045)
E204,E204,Coliseum Elevator,,53.570801,-113.457755,,,2,Q3621,POINT (-113.457755 53.570801)
3061,3061,Knottwood Road E & Mill Woods Road S,,53.445615,-113.442231,1EDM,,0,,POINT (-113.442231 53.445615)
9186,9186,141 Street & Hays Ridge Boulevard SW,,53.416447,-113.565542,1EDM,,0,,POINT (-113.565542 53.416447)
5404,5404,149 Street & 123 Avenue,,53.576696,-113.577183,1EDM,,0,,POINT (-113.577183 53.576696)
3581,3581,55 Street & 38 Avenue,,53.471432,-113.422483,1EDM,,0,,POINT (-113.422483 53.471432)
5235,5235,149 Street & 114 Avenue,,53.562832,-113.578206,1EDM,,0,,POINT (-113.578206 53.562832)
L0300,0300,Leduc County Centre,,53.309932,-113.530541,9LT,,0,,POINT (-113.530541 53.309932)
6304,6304,Eaux Claires Transit Centre Bay D,,53.618023,-113.490503,1EDM,,0,,POINT (-113.490503 53.618023)
S7199,7199,Highland Wy & Heritage Dr,,53.537956,-113.261432,4SCT,,0,,POINT (-113.261432 53.537956)
6442,6442,127 Street & 135 Avenue,,53.596367,-113.540484,1EDM,,0,,POINT (-113.540484 53.596367)
9683,9683,83 Street & Edwards Drive SW,,53.429895,-113.461118,1EDM,,0,,POINT (-113.461118 53.429895)
3311,3311,17 Street & Silver Berry Road,,53.463125,-113.368936,1EDM,,0,,POINT (-113.368936 53.463125)
6105,6105,120 Street & 175 Avenue,,53.637769,-113.528988,1EDM,,0,,POINT (-113.528988 53.637769)
S6156,6156,Raven Dr & Brentwood Blvd,,53.523401,-113.295225,4SCT,,0,,POINT (-113.295225 53.523401)
6247,6247,130 Street & 150 Avenue,,53.612327,-113.546201,1EDM,,0,,POINT (-113.546201 53.612327)
2374,2374,Meadow Drive & The Parkway,,53.500665,-113.364049,1EDM,,0,,POINT (-113.364049 53.500665)
5065,5065,132 Street & 102 Avenue,,53.542969,-113.549881,1EDM,,0,,POINT (-113.549881 53.542969)
5741,5741,184 Street & 62B Avenue,,53.497093,-113.639948,1EDM,,0,,POINT (-113.639948 53.497093)
77643,77643,92 Street & 163 Avenue,,53.624766,-113.483276,1EDM,,0,,POINT (-113.483276 53.624766)
5903,5903,189 Street & 95A Avenue,,53.530214,-113.649205,1EDM,,0,,POINT (-113.649205 53.530214)
5603,5603,165 Street & 99 Avenue,,53.536357,-113.605862,1EDM,,0,,POINT (-113.605862 53.536357)
5146,5146,142 Street & 104 Avenue,,53.545936,-113.565611,1EDM,,0,,POINT (-113.565611 53.545936)
E198,E198,Canadian Western Bank Tower LRT Access,,53.540807,-113.498444,,,2,Q2812,POINT (-113.498444 53.540807)
9791,9791,Anthony Crescent & Allard Boulevard SW,,53.397711,-113.534492,1EDM,,0,,POINT (-113.534492 53.397711)
2996,2996,114 Street & 53 Avenue,,53.489488,-113.524093,1EDM,,0,,POINT (-113.524093 53.489488)
6361,6361,97 Street & 144 Avenue,,53.606387,-113.492087,1EDM,,0,,POINT (-113.492087 53.606387)
3025,3025,78 Street & Knottwood Road N,,53.449941,-113.452679,1EDM,,0,,POINT (-113.452679 53.449941)
1385,1385,95 Street & 101A Avenue,,53.54476,-113.478411,1EDM,,0,,POINT (-113.478411 53.54476)
5597,5597,168 Street & 100 Avenue,,53.539206,-113.610576,1EDM,,0,,POINT (-113.610576 53.539206)
3264,3264,67 Street & 28 Avenue,,53.45846,-113.437055,1EDM,,0,,POINT (-113.437055 53.45846)
3820,3820,25 Street & 34 Avenue,,53.466499,-113.381637,1EDM,,0,,POINT (-113.381637 53.466499)
8372,8372,Calahoo Road & McLeod Avenue,,53.542236,-113.911084,5SGT,,0,,POINT (-113.911084 53.542236)
7263,7263,94A Street & 153 Avenue,,53.614478,-113.486551,1EDM,,0,,POINT (-113.486551 53.614478)
4370,4370,108 Street & 40 Avenue,,53.476125,-113.511154,1EDM,,0,,POINT (-113.511154 53.476125)
88123,88123,199 Street & Maskekosihk Trail,,53.453547,-113.664601,1EDM,,0,,POINT (-113.664601 53.453547)
A0971,0971,St. Albert Centre Exchange,,53.640453,-113.62348,2STA,,0,,POINT (-113.62348 53.640453)
7185,7185,72 Street & 144 Avenue,,53.606237,-113.450708,1EDM,,0,,POINT (-113.450708 53.606237)
5822,5822,178 Street & 76 Avenue,,53.509526,-113.631106,1EDM,,0,,POINT (-113.631106 53.509526)
2120,2120,79 Street & 94 Avenue,,53.530703,-113.447992,1EDM,,0,,POINT (-113.447992 53.530703)
2505,2505,114 Street & 76 Avenue,,53.512908,-113.525635,1EDM,,0,,POINT (-113.525635 53.512908)
A0338,0338,Chevigny Street & Corriveau Avenue,,53.643832,-113.570868,2STA,,0,,POINT (-113.570868 53.643832)
5248,5248,135 Street & 115 Avenue,,53.564893,-113.554809,1EDM,,0,,POINT (-113.554809 53.564893)
E162,E162,NAIT Station East Access,,53.565988,-113.504867,,,2,Q1659,POINT (-113.504867 53.565988)
3226,3226,50 Street & 28 Avenue,,53.459235,-113.420065,1EDM,,0,,POINT (-113.420065 53.459235)
5255,5255,Connaught Drive & 102 Avenue,,53.543115,-113.542427,1EDM,,0,,POINT (-113.542427 53.543115)
3978,3978,29 Street & 14 Avenue,,53.440701,-113.382386,1EDM,,0,,POINT (-113.382386 53.440701)
7181,7181,85 Street & 134 Avenue,,53.595347,-113.471056,1EDM,,0,,POINT (-113.471056 53.595347)
A0759,0759,Harwood Dr & Heritage Way,,53.612999,-113.631468,2STA,,0,,POINT (-113.631468 53.612999)
9533,9533,Windermere Road & Ware Gate,,53.443893,-113.613362,1EDM,,0,,POINT (-113.613362 53.443893)
9118,9118,88 Street & Savaryn Drive SW,,53.413296,-113.46719,1EDM,,0,,POINT (-113.46719 53.413296)
S8202,8202,Bethel Transit Terminal,,53.542762,-113.307118,4SCT,,0,,POINT (-113.307118 53.542762)
1017,1017,73 Street & 111 Avenue,,53.561623,-113.448319,1EDM,,0,,POINT (-113.448319 53.561623)
3465,3465,55 Street & 40 Avenue,,53.475563,-113.420724,1EDM,,0,,POINT (-113.420724 53.475563)
5835,5835,165 Street & 97 Avenue,,53.53515,-113.60588,1EDM,,0,,POINT (-113.60588 53.53515)
S8305,8305,Sherwood Dr & Bison Wy,,53.549934,-113.29595,4SCT,,0,,POINT (-113.29595 53.549934)
8453,8453,Suder Greens Drive & 88 Avenue,,53.52222,-113.675822,1EDM,,0,,POINT (-113.675822 53.52222)
8060,8060,Hope Road & Hemingway Road,,53.488124,-113.677616,1EDM,,0,,POINT (-113.677616 53.488124)
L0149,0149,Sparrow Crescent & Super 8 South,,53.301833,-113.545233,9LT,,0,,POINT (-113.545233 53.301833)
22399,22399,109 Street & 61 Avenue,,53.498107,-113.511379,1EDM,,0,,POINT (-113.511379 53.498107)
5694,5694,175 Street & 99 Avenue,,53.535942,-113.62163,1EDM,,0,,POINT (-113.62163 53.535942)
2733,2733,111 Street & 82 Avenue,,53.518212,-113.518135,1EDM,,0,,POINT (-113.518135 53.518212)
1580,1580,34 Street & 118 Avenue,,53.570713,-113.393544,1EDM,,0,,POINT (-113.393544 53.570713)
1137,1137,Fort Road & 122 Avenue,,53.57641,-113.459577,1EDM,,0,,POINT (-113.459577 53.57641)
4133,4133,106 Street & 32A Avenue,,53.465844,-113.503851,1EDM,,0,,POINT (-113.503851 53.465844)
9633,9633,156 Street & Windermere Boulevard SW,,53.433338,-113.592033,1EDM,,0,,POINT (-113.592033 53.433338)
4443,4443,118 Street & 23 Avenue,,53.453744,-113.529844,1EDM,,0,,POINT (-113.529844 53.453744)
1294,1294,Wayne Gretzky Drive S & 118 Avenue,,53.570226,-113.453089,1EDM,,0,,POINT (-113.453089 53.570226)
3295,3295,Woodvale Road E & 38 Avenue,,53.470993,-113.421302,1EDM,,0,,POINT (-113.421302 53.470993)
A0392,0392,Richardson Drive West,,53.604668,-113.647275,2STA,,0,,POINT (-113.647275 53.604668)
E138,E138,110 Street & 98 Avenue South,,53.535589,-113.510179,,,2,Q3561,POINT (-113.510179 53.535589)
4153,4153,Whitemud Drive NB & 53 Avenue,,53.490651,-113.570995,1EDM,,0,,POINT (-113.570995 53.490651)
99701,99701,141 Street & 28 Avenue SW,,53.410312,-113.564705,1EDM,,0,,POINT (-113.564705 53.410312)
5490,5490,165 Street & 87A Avenue,,53.522025,-113.608712,1EDM,,0,,POINT (-113.608712 53.522025)
2632,2632,104 Street & 82 Avenue,,53.518408,-113.497398,1EDM,,0,,POINT (-113.497398 53.518408)
1485,1485,82 Street & 120 Avenue,,53.574344,-113.467142,1EDM,,0,,POINT (-113.467142 53.574344)
2816,2816,71 Street & Sherwood Park Freeway,,53.517801,-113.437131,1EDM,,0,,POINT (-113.437131 53.517801)
2245,2245,99 Street & 51 Avenue,,53.487525,-113.486253,1EDM,,0,,POINT (-113.486253 53.487525)
77353,77353,75 Street & 138A Avenue,,53.601379,-113.45697,1EDM,,0,,POINT (-113.45697 53.601379)
9724,9724,Casselman Link & Casselman Crescent SW,,53.404218,-113.528497,1EDM,,0,,POINT (-113.528497 53.404218)
1570,1570,101 Street & 103A Avenue,,53.546017,-113.493082,1EDM,,0,,POINT (-113.493082 53.546017)
1982,1982,105 Street & 107 Avenue,,53.551335,-113.500436,1EDM,,0,,POINT (-113.500436 53.551335)
6427,6427,116 Street & 134 Avenue,,53.594859,-113.521258,1EDM,,0,,POINT (-113.521258 53.594859)
1700,1700,116 Street & Jasper Avenue,,53.541463,-113.521182,1EDM,,0,,POINT (-113.521182 53.541463)
7677,7677,84 Street & 160 Avenue,,53.620684,-113.469614,1EDM,,0,,POINT (-113.469614 53.620684)
4592,4592,115 Street & 40 Avenue,,53.476423,-113.530707,1EDM,,0,,POINT (-113.530707 53.476423)
3869,3869,24 Street & Silver Berry Road,,53.457134,-113.378793,1EDM,,0,,POINT (-113.378793 53.457134)
A0431,0431,Deer Ridge Dr & Dorchester Dr,,53.655015,-113.642029,2STA,,0,,POINT (-113.642029 53.655015)
3564,3564,34 Street & 38 Avenue,,53.472787,-113.392915,1EDM,,0,,POINT (-113.392915 53.472787)
8084,8084,211 Street & Webber Greens Drive,,53.528564,-113.682259,1EDM,,0,,POINT (-113.682259 53.528564)
6282,6282,121 Street & 143A Avenue,,53.606133,-113.529107,1EDM,,0,,POINT (-113.529107 53.606133)
55079,55079,184 Street & 100 Avenue,,53.537939,-113.639653,1EDM,,0,,POINT (-113.639653 53.537939)
3194,3194,50 Street & 23 Avenue,,53.454781,-113.418888,1EDM,,0,,POINT (-113.418888 53.454781)
9676,9676,85 Street & Edwards Drive SW,,53.430116,-113.46386,1EDM,,0,,POINT (-113.46386 53.430116)
1902,1902,120 Street & 104 Avenue,,53.5461,-113.529138,1EDM,,0,,POINT (-113.529138 53.5461)
3406,3406,50 Street & 38 Avenue,,53.470781,-113.415379,1EDM,,0,,POINT (-113.415379 53.470781)
8106,8106,199 Street & 62 Avenue,,53.493947,-113.666954,1EDM,,0,,POINT (-113.666954 53.493947)
77670,77670,62A Street & McConachie Boulevard,,53.640283,-113.432458,1EDM,,0,,POINT (-113.432458 53.640283)
L0342,0342,13 Street & Spine Road,,53.386658,-113.501384,9LT,,0,,POINT (-113.501384 53.386658)
A0203,0203,Cunningham Rd & Sunset Blvd,,53.63239,-113.613403,2STA,,0,,POINT (-113.613403 53.63239)
9134,9134,66 Street & Stanton Drive SW,,53.420626,-113.443443,1EDM,,0,,POINT (-113.443443 53.420626)
1332,1332,74 Street & 112 Avenue,,53.561864,-113.452024,1EDM,,0,,POINT (-113.452024 53.561864)
2014,2014,Health Sciences Jubilee Station,,53.520388,-113.525818,1EDM,,0,Q4725,POINT (-113.525818 53.520388)
22991,22991,Strathearn Stop,,53.531774,-113.463575,1EDM,,0,Q6035,POINT (-113.463575 53.531774)
99034,99034,Chappelle Green & Cooke Lane SW,,53.404401,-113.586385,1EDM,,0,,POINT (-113.586385 53.404401)
99205,99205,Davidson Green & Desrochers Boulevard SW,,53.397414,-113.550902,1EDM,,0,,POINT (-113.550902 53.397414)
L0320,0320,5 Street & 12 Avenue,,53.31299,-113.532785,9LT,,0,,POINT (-113.532785 53.31299)
2854,2854,109 Street & 74 Avenue,,53.510637,-113.511885,1EDM,,0,,POINT (-113.511885 53.510637)
1240,1240,124 Street & Stony Plain Road,,53.546452,-113.536069,1EDM,,0,,POINT (-113.536069 53.546452)
1877,1877,130 Street & 111 Avenue,,53.558991,-113.54673,1EDM,,0,,POINT (-113.54673 53.558991)
A0327,0327,Arlington Dr & Ash Cres,,53.625214,-113.596544,2STA,,0,,POINT (-113.596544 53.625214)
8597,8597,199 Street & 45 Avenue,,53.483167,-113.665187,1EDM,,0,,POINT (-113.665187 53.483167)
3051,3051,80 Street & Mill Woods Road S,,53.446761,-113.451401,1EDM,,0,,POINT (-113.451401 53.446761)
7840,7840,Miller Boulevard & 151A Avenue,,53.613439,-113.411084,1EDM,,0,,POINT (-113.411084 53.613439)
E240,E240,Education Centre,,53.53576,-113.505557,,,2,Q3561,POINT (-113.505557 53.53576)
8040,8040,Hilldowns Drive & Grove Drive,,53.557941,-113.892419,5SGT,,0,,POINT (-113.892419 53.557941)
S7118,7118,Highland Wy & Highcliff Rd,,53.53543,-113.250891,4SCT,,0,,POINT (-113.250891 53.53543)
2460,2460,17 Street & 73 Avenue,,53.509215,-113.369173,1EDM,,0,,POINT (-113.369173 53.509215)
2231,2231,71 Street & 90 Avenue,,53.525313,-113.437178,1EDM,,0,,POINT (-113.437178 53.525313)
6252,6252,137 Street & 135 Avenue,,53.596222,-113.557244,1EDM,,0,,POINT (-113.557244 53.596222)
7826,7826,79 Street & 164 Avenue,,53.625472,-113.463248,1EDM,,0,,POINT (-113.463248 53.625472)
S6127,6127,Fir St & Pine St,,53.518489,-113.303303,4SCT,,0,,POINT (-113.303303 53.518489)
2685,2685,99 Street & 51 Avenue,,53.488815,-113.485915,1EDM,,0,,POINT (-113.485915 53.488815)
3128,3128,57 Street & 22 Avenue,,53.45304,-113.427523,1EDM,,0,,POINT (-113.427523 53.45304)
7906,7906,West Clareview Transit Centre Bay E,,53.60265,-113.411588,1EDM,,0,,POINT (-113.411588 53.60265)
S8004,8004,Baseline Rd & Broadview Dr,,53.541389,-113.315951,4SCT,,0,,POINT (-113.315951 53.541389)
A0117,0117,St Vital Ave & Muir Drive,,53.63979,-113.626905,2STA,,0,,POINT (-113.626905 53.63979)
7504,7504,97 Street & 162 Avenue,,53.623643,-113.489984,1EDM,,0,,POINT (-113.489984 53.623643)
7096,7096,74 Street & 149A Avenue,,53.611413,-113.455916,1EDM,,0,,POINT (-113.455916 53.611413)
3142,3142,48 Street & Mill Woods Road S,,53.44524,-113.4138,1EDM,,0,,POINT (-113.4138 53.44524)
1023,1023,96 Street & 111 Avenue,,53.559217,-113.490462,1EDM,,0,,POINT (-113.490462 53.559217)
4277,4277,117 Street & 40 Avenue,,53.476423,-113.535645,1EDM,,0,,POINT (-113.535645 53.476423)
3424,3424,Mill Woods Road & 34 Avenue,,53.465027,-113.451689,1EDM,,0,,POINT (-113.451689 53.465027)
5704,5704,Mayfield Road & 107 Avenue,,53.552371,-113.609506,1EDM,,0,,POINT (-113.609506 53.552371)
7933,7933,40 Street & 137 Avenue,,53.596982,-113.402313,1EDM,,0,,POINT (-113.402313 53.596982)
E292,E292,102 St Stop West Entrance,,53.543109,-113.495288,,,2,Q6039,POINT (-113.495288 53.543109)
L0111,0111,50 Street & 57 Avenue,,53.27086,-113.551873,9LT,,0,,POINT (-113.551873 53.27086)
A0014,0014,Oakland Way & Olmstead Ct,,53.66281,-113.613527,2STA,,0,,POINT (-113.613527 53.66281)
A0233,0233,Burnham Ave & Bellevue Cres,,53.640893,-113.613815,2STA,,0,,POINT (-113.613815 53.640893)
2512,2512,118 Street & 87 Avenue,,53.523008,-113.534897,1EDM,,0,,POINT (-113.534897 53.523008)
3553,3553,99 Street & 39 Avenue,,53.473644,-113.48621,1EDM,,0,,POINT (-113.48621 53.473644)
9408,9408,Desrochers Boulevard & Desrochers Gate SW,,53.39876,-113.546235,1EDM,,0,,POINT (-113.546235 53.39876)
3031,3031,Knottwood Road W & 19 Avenue,,53.448235,-113.46203,1EDM,,0,,POINT (-113.46203 53.448235)
6003,6003,Castle Downs Transit Centre Bay C,,53.616492,-113.516144,1EDM,,0,,POINT (-113.516144 53.616492)
6469,6469,140 Street & 132 Avenue,,53.593297,-113.561553,1EDM,,0,,POINT (-113.561553 53.593297)
S7807,7807,Clover Bar Rd & Jubilee Dr,,53.565155,-113.270842,4SCT,,0,,POINT (-113.270842 53.565155)
A0805,0805,Deer Ridge Dr & Dubonnet Way,,53.653618,-113.661185,2STA,,0,,POINT (-113.661185 53.653618)
77018,77018,71 Street & 178 Avenue,,53.64236,-113.448642,1EDM,,0,,POINT (-113.448642 53.64236)
3371,3371,Mill Woods Road & 34 Avenue,,53.464296,-113.450714,1EDM,,0,,POINT (-113.450714 53.464296)
9236,9236,55 Street & 3 Avenue SW,,53.430175,-113.427263,1EDM,,0,,POINT (-113.427263 53.430175)
7018,7018,McConachie Boulevard & 176 Avenue,,53.638419,-113.426899,1EDM,,0,,POINT (-113.426899 53.638419)
S9223,9223,Regency Dr & Regal Wy,,53.515578,-113.25842,4SCT,,0,,POINT (-113.25842 53.515578)
3303,3303,32 Street & 22 Avenue,,53.452561,-113.386484,1EDM,,0,,POINT (-113.386484 53.452561)
8134,8134,213 Street & 96 Avenue,,53.533209,-113.685507,1EDM,,0,,POINT (-113.685507 53.533209)
77665,77665,55 Street & 167A Avenue,,53.629512,-113.418085,1EDM,,0,,POINT (-113.418085 53.629512)
63313,63313,Sir Arthur Currie Way & Ad Astra Boulevard,,53.606518,-113.510806,1EDM,,0,,POINT (-113.510806 53.606518)
1492,1492,101 Street & 103A Avenue,,53.545782,-113.493543,1EDM,,0,,POINT (-113.493543 53.545782)
1491,1491,34 Street & 106 Avenue,,53.55972,-113.394667,1EDM,,0,,POINT (-113.394667 53.55972)
1075,1075,105 Street & 118 Avenue,,53.570426,-113.501666,1EDM,,0,,POINT (-113.501666 53.570426)
